15
Gen 1 => 13.3666188884
# of feats=5 Fitness=13.3666188884 [0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0]
Gen 2 => 12.7192758932
# of feats=6 Fitness=12.7192758932 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]
Gen 3 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 4 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 5 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 6 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 7 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 8 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 9 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 10 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 11 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 12 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 13 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 14 => 12.2821043691
# of feats=5 Fitness=12.2821043691 [0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 15 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 16 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 17 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 18 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 19 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 20 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 21 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 22 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 23 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 24 => 11.823167171
# of feats=4 Fitness=11.823167171 [0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1]
Gen 25 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 26 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 27 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 28 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 29 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 30 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 31 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 32 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 33 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 34 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 35 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 36 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 37 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 38 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 39 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 40 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 41 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 42 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 43 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 44 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 45 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 46 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 47 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 48 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 49 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 50 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 51 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 52 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 53 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 54 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 55 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 56 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 57 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 58 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 59 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 60 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 61 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 62 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 63 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 64 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 65 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 66 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 67 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 68 => 11.6178797048
# of feats=5 Fitness=11.6178797048 [0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0]
Gen 69 => 11.6178797048
