18
Generation 1 # of feats=11 Fitness=29.9699029517 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]
Generation 2 # of feats=8 Fitness=27.5935873068 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]
Generation 3 # of feats=13 Fitness=27.4256899421 [1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 4 # of feats=13 Fitness=27.4256899421 [1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 5 # of feats=9 Fitness=27.2430113558 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1]
Generation 6 # of feats=10 Fitness=26.9097748227 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]
Generation 7 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 8 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 9 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 10 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 11 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 12 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 13 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 14 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 15 # of feats=11 Fitness=26.9084704331 [1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 16 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 17 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 18 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 19 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 20 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 21 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
Generation 22 # of feats=12 Fitness=26.408620251 [1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]
