32,31,30,31,30,28,31,31,31,31,31,30,32,32,29,32,31,32,29,32,30,32.06666666666667,32.13333333333333,29.233333333333334,30.833333333333332,32.36666666666667,31.2,32.233333333333334,30.533333333333335,30.633333333333333
34,32,32,32,31,30,33,31,28,32,34,30,31,33,29,31,31,32,27,30,30,32.7,31.366666666666667,28.333333333333332,34.63333333333333,31.833333333333332,30.566666666666666,33.733333333333334,30.033333333333335,31.1
34,31,31,30,29,32,32,29,26,32,33,32,31,34,29,30,32,32,26,29,30,33.8,28.1,28.533333333333335,33.766666666666666,31.966666666666665,30.166666666666668,34.166666666666664,29.0,30.933333333333334
31,31,31,30,30,29,32,31,26,32,33,32,31,34,29,30,30,32,26,25,30,33.333333333333336,27.433333333333334,30.9,32.56666666666667,32.96666666666667,29.7,33.166666666666664,28.8,32.13333333333333
29,30,31,29,29,27,33,32,27,32,32,31,30,33,28,29,28,31,28,25,29,30.9,26.966666666666665,30.6,33.36666666666667,33.06666666666667,30.4,33.43333333333333,28.966666666666665,32.06666666666667
30,28,29,29,29,25,32,31,28,31,30,31,30,32,27,28,27,31,28,26,29,28.966666666666665,25.933333333333334,31.4,33.13333333333333,34.5,30.166666666666668,34.6,28.566666666666666,34.1
30,29,29,28,29,25,32,30,29,30,30,31,29,32,27,28,27,31,27,26,28,29.566666666666666,24.666666666666668,31.466666666666665,32.6,35.03333333333333,29.533333333333335,35.266666666666666,27.7,33.3
30,28,29,28,29,24,31,29,29,30,31,30,28,31,28,28,27,32,23,26,28,30.233333333333334,23.066666666666666,32.46666666666667,33.166666666666664,34.766666666666666,29.766666666666666,35.333333333333336,27.133333333333333,32.2
29,27,28,28,30,25,30,28,29,30,32,29,28,29,28,28,27,34,21,26,28,29.233333333333334,21.9,32.266666666666666,32.5,34.5,29.7,34.166666666666664,27.633333333333333,30.533333333333335
30,28,29,28,30,25,28,28,29,30,32,28,28,27,28,28,28,34,22,26,27,29.2,21.633333333333333,32.7,31.333333333333332,35.03333333333333,30.3,33.166666666666664,27.266666666666666,30.133333333333333
30,29,29,29,28,25,28,27,29,31,32,28,28,25,28,27,29,35,22,26,28,28.566666666666666,22.8,32.2,31.133333333333333,34.4,31.2,32.166666666666664,27.433333333333334,30.4
30,29,30,28,27,25,28,28,29,31,33,27,28,26,28,26,29,36,22,26,27,29.166666666666668,22.766666666666666,30.433333333333334,30.866666666666667,34.96666666666667,31.4,30.9,27.0,30.066666666666666
30,29,30,27,26,25,27,28,30,32,32,27,27,26,29,26,31,35,22,26,28,28.566666666666666,22.333333333333332,28.366666666666667,30.766666666666666,34.46666666666667,31.6,30.566666666666666,26.933333333333334,30.566666666666666
29,29,29,28,26,25,25,29,31,31,33,27,28,27,29,25,32,35,22,26,27,28.366666666666667,22.3,30.033333333333335,31.533333333333335,34.766666666666666,31.5,30.9,27.133333333333333,30.8
30,28,29,28,26,25,26,29,31,32,33,27,29,27,27,25,31,35,21,26,27,28.333333333333332,21.8,30.266666666666666,30.733333333333334,33.8,30.766666666666666,29.566666666666666,26.3,30.533333333333335
29,28,30,28,27,25,25,29,30,32,33,27,28,27,27,25,32,34,22,27,28,27.833333333333332,21.633333333333333,29.566666666666666,30.466666666666665,34.0,30.033333333333335,28.766666666666666,25.8,31.066666666666666
29,29,29,28,27,26,25,31,31,31,32,28,28,28,27,26,32,35,21,27,27,26.633333333333333,22.566666666666666,30.466666666666665,31.033333333333335,34.36666666666667,30.6,28.666666666666668,25.766666666666666,30.533333333333335
28,29,29,27,26,27,25,30,31,31,31,29,29,28,27,25,32,34,22,27,27,25.833333333333332,22.266666666666666,29.466666666666665,31.2,34.266666666666666,29.633333333333333,28.1,25.1,30.933333333333334
29,29,29,27,27,27,24,30,31,31,31,29,29,28,27,25,32,33,22,27,27,25.866666666666667,22.466666666666665,28.866666666666667,30.7,33.86666666666667,30.4,27.433333333333334,25.866666666666667,31.5
29,30,29,26,27,27,23,30,32,31,32,29,30,27,28,25,30,33,24,26,28,25.966666666666665,22.533333333333335,28.733333333333334,30.333333333333332,33.8,30.0,27.966666666666665,26.333333333333332,31.566666666666666
28,29,29,26,27,27,22,30,31,31,31,29,31,27,28,26,31,33,23,26,27,25.133333333333333,21.733333333333334,28.5,29.766666666666666,34.8,29.966666666666665,27.133333333333333,26.7,30.866666666666667
27,29,30,27,27,28,22,30,31,31,30,28,30,27,29,26,31,34,23,26,26,25.666666666666668,21.433333333333334,27.666666666666668,29.366666666666667,34.333333333333336,30.2,27.133333333333333,25.1,30.5
27,29,30,26,27,27,22,30,30,32,32,28,31,27,28,25,31,33,22,26,26,24.933333333333334,21.966666666666665,27.2,28.8,34.266666666666666,30.366666666666667,27.5,24.3,30.7
28,29,31,25,26,27,22,30,31,31,32,28,31,26,29,25,32,34,22,25,25,24.266666666666666,21.9,28.366666666666667,29.2,34.63333333333333,29.633333333333333,27.033333333333335,24.4,30.8
27,28,30,24,25,27,22,30,31,31,33,28,32,26,28,24,32,33,22,25,26,24.433333333333334,22.0,28.433333333333334,28.2,33.93333333333333,29.4,27.166666666666668,24.366666666666667,31.066666666666666
27,27,30,24,26,28,22,30,31,30,34,28,32,26,27,25,31,32,23,25,26,24.2,22.0,28.033333333333335,29.033333333333335,32.03333333333333,28.733333333333334,26.633333333333333,24.533333333333335,31.066666666666666
28,27,30,24,26,29,22,29,30,30,34,28,32,25,27,24,31,33,22,24,25,24.433333333333334,22.433333333333334,29.033333333333335,29.966666666666665,31.966666666666665,29.9,26.333333333333332,24.466666666666665,31.6
28,27,30,24,26,28,22,28,32,30,33,28,31,26,28,25,32,33,23,24,24,24.9,22.133333333333333,28.166666666666668,28.7,31.433333333333334,30.166666666666668,26.366666666666667,24.7,31.266666666666666
27,28,30,25,25,29,23,28,31,29,33,27,31,26,27,26,32,33,24,23,24,25.233333333333334,22.566666666666666,25.833333333333332,28.433333333333334,31.1,29.3,26.066666666666666,24.233333333333334,30.733333333333334
27,27,30,23,25,30,22,27,30,29,32,28,31,25,28,26,32,33,25,23,25,25.0,22.166666666666668,27.3,28.6,29.433333333333334,30.466666666666665,26.5,24.133333333333333,30.466666666666665
28,28,30,23,26,30,22,27,31,29,32,27,31,26,26,26,31,33,25,24,25,25.366666666666667,22.5,26.966666666666665,27.3,30.7,29.933333333333334,26.6,24.633333333333333,30.7
28,29,29,22,26,30,22,27,31,30,33,26,31,26,26,25,32,34,26,23,25,24.766666666666666,22.8,26.5,25.733333333333334,30.133333333333333,29.9,26.533333333333335,25.166666666666668,31.2
27,27,29,22,25,30,23,27,31,30,32,27,32,26,27,25,32,33,27,23,24,24.6,22.666666666666668,27.333333333333332,25.466666666666665,29.266666666666666,28.733333333333334,26.6,25.2,30.766666666666666
27,28,30,22,26,29,22,28,31,30,31,27,31,26,27,25,32,33,27,24,24,24.6,22.066666666666666,26.566666666666666,25.5,29.8,28.8,27.5,25.633333333333333,30.933333333333334
28,28,30,22,25,30,21,28,31,30,32,27,31,27,26,25,31,33,27,24,24,25.9,22.566666666666666,26.466666666666665,24.666666666666668,30.3,29.366666666666667,27.3,25.366666666666667,31.466666666666665
27,27,30,23,25,30,22,28,30,30,31,28,32,27,27,26,32,33,27,23,24,24.933333333333334,23.0,26.433333333333334,24.1,30.066666666666666,29.766666666666666,26.766666666666666,24.966666666666665,31.666666666666668
27,28,29,23,25,30,23,27,31,30,31,28,31,26,26,26,32,32,27,24,25,25.033333333333335,22.7,27.266666666666666,23.6,29.966666666666665,29.533333333333335,25.9,26.166666666666668,31.433333333333334
27,28,29,23,25,30,22,27,30,30,31,27,31,26,27,25,32,33,27,24,25,25.1,22.933333333333334,28.766666666666666,23.966666666666665,30.1,30.0,25.633333333333333,26.6,30.966666666666665
27,29,28,22,25,29,23,28,30,31,31,26,31,25,27,25,32,33,28,24,25,24.966666666666665,22.8,29.233333333333334,23.133333333333333,30.166666666666668,29.566666666666666,26.2,26.2,31.366666666666667
28,28,28,23,25,29,23,28,30,30,32,27,31,25,27,24,32,33,28,25,25,24.9,22.8,29.2,23.933333333333334,30.866666666666667,29.833333333333332,26.666666666666668,26.6,30.966666666666665
28,29,28,22,25,30,23,28,30,31,32,28,31,25,27,24,33,33,28,24,26,24.466666666666665,22.8,28.8,23.4,30.7,30.266666666666666,26.066666666666666,25.6,31.266666666666666
28,28,28,22,25,30,23,27,31,31,32,28,31,25,28,25,33,33,28,24,25,24.1,22.1,27.633333333333333,23.166666666666668,30.633333333333333,30.066666666666666,25.866666666666667,25.566666666666666,31.666666666666668
28,28,28,23,26,31,23,27,31,30,32,27,31,25,28,25,32,32,27,25,25,23.566666666666666,21.833333333333332,27.633333333333333,23.966666666666665,30.4,29.233333333333334,25.366666666666667,25.9,31.866666666666667
