6,6,7,6,6,6,7,6,6,6,5,6,6,6,7,6,7,6,5,6,5,6,7,5,7,5,6,6,7,6,3,3,3,3,3,4,2,2,3,2,3,3,3,2,2,2,3,3,3,3,3,2,3,3,3,3,3,2,3,3,7,6,6,7,6,6,6,6,6,5,6,7,6,7,7,5,7,6,6,6,7,6,7,6,6,6,7,6,6,7,62,62,61,62,61,62,62,62,63,59,63,64,57,65,64,64,62,60,62,60,63,62,58,62,61,60,63,60,61,60,8,8,8,8,9,9,8,8,9,9,7,8,9,8,8,8,7,8,8,8,7,8,9,7,7,8,8,7,8,7,15,14,13,13,13,14,16,14,14,15,13,15,15,15,13,15,15,13,14,14,14,15,14,16,14,12,17,14,14,14,42,42,42,41,40,43,42,41,41,40,42,42,42,40,43,42,42,42,44,42,42,39,43,41,41,41,42,42,40,43,28,26,26,27,29,26,28,28,27,26,26,27,27,27,28,27,25,28,26,29,27,28,27,27,28,28,27,27,26,27,7,6,7,8,7,8,7,7,7,8,6,7,7,8,7,7,7,7,6,8,8,7,8,6,7,7,6,7,8,7,9,9,8,9,9,8,8,9,10,9,8,9,10,10,9,8,9,9,9,9,9,10,10,9,10,10,10,8,9,8,30,29,27,29,28,30,31,28,28,27,27,30,27,29,27,30,29,27,30,29,31,30,30,29,26,30,29,29,29,29,127,120,122,120,121,122,126,126,124,122,126,123,125,124,124,119,126,121,122,125,125,127,125,124,124,124,126,124,124,123,9,10,8,9,8,9,9,9,9,10,8,10,10,9,9,8,9,8,9,9,10,10,9,9,10,9,9,9,9,9,28,27,27,26,27,26,27,29,27,25,26,27,26,27,27,28,26,27,26,28,27,27,26,26,27,28,26,27,25,27,7,8,7,7,7,7,7,7,7,8,6,6,7,8,7,6,8,7,6,8,8,7,8,7,6,6,7,8,8,6
7,6,7,6,6,6,7,6,6,7,5,7,6,6,6,5,6,6,5,7,5,6,6,5,7,6,6,6,7,6,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,2,2,6,5,6,5,5,5,4,5,6,5,5,6,5,6,6,5,6,5,7,6,7,7,5,6,6,5,5,5,6,6,58,60,60,58,59,60,58,58,58,58,58,63,53,63,63,60,61,56,59,56,61,61,56,59,59,52,60,60,57,58,7,6,6,7,7,8,7,7,8,6,6,7,8,6,6,6,6,6,6,6,7,7,7,7,7,6,6,7,7,7,13,12,11,12,12,12,13,11,11,13,11,12,14,12,12,14,13,11,11,13,13,13,11,14,13,9,14,13,12,13,38,38,40,37,38,40,40,38,39,35,39,37,38,35,39,40,37,38,39,39,39,36,42,40,35,38,40,39,37,39,25,24,25,24,26,24,25,25,25,23,23,26,26,25,24,26,23,26,22,26,24,24,23,24,26,26,25,25,24,25,6,5,5,6,5,6,5,6,6,6,5,6,6,7,6,5,5,6,5,6,7,5,6,4,5,6,5,5,6,6,7,7,7,8,6,7,6,8,8,8,7,8,8,8,8,6,9,6,8,7,8,8,8,7,7,9,9,7,8,7,26,28,25,28,25,27,27,25,27,24,25,27,24,27,25,27,27,26,27,27,28,25,28,26,23,28,26,27,28,26,124,113,115,114,116,113,120,124,119,117,118,120,119,115,120,112,121,115,113,120,120,122,120,113,120,119,117,119,115,120,7,9,7,7,6,7,7,8,8,9,7,8,8,8,8,8,9,7,8,8,8,8,8,7,8,8,7,7,8,8,26,25,25,24,23,23,25,25,24,21,23,26,21,25,25,26,23,25,23,25,24,23,22,25,23,24,23,23,24,25,6,5,6,6,5,7,6,5,5,6,5,6,6,6,6,5,5,6,5,6,7,6,6,4,5,4,5,6,6,5
6,6,6,5,7,7,8,5,5,5,5,6,6,7,5,4,7,5,5,7,5,6,7,5,6,7,7,6,7,6,1,2,2,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,5,4,4,5,5,5,4,4,6,5,4,6,3,5,6,6,5,3,5,5,6,4,4,5,5,5,5,5,5,5,54,57,59,54,57,58,57,52,54,53,56,60,52,61,60,56,60,54,58,54,60,57,54,57,55,49,56,58,55,56,6,6,6,7,6,8,6,6,6,6,6,6,7,7,5,6,5,5,6,5,6,5,7,6,8,5,5,5,7,6,12,10,9,10,11,11,11,10,9,11,9,10,13,9,11,12,12,9,11,11,10,12,9,12,10,7,11,9,10,11,35,34,36,34,36,39,37,34,36,33,35,33,36,30,37,38,35,33,36,36,37,33,39,37,32,36,37,35,34,36,22,22,23,24,24,21,23,25,23,21,20,25,22,23,22,25,21,22,20,23,23,22,21,22,23,23,23,24,20,23,6,5,4,6,4,5,5,5,5,5,4,4,5,5,5,4,5,5,3,5,5,5,5,4,4,5,5,4,5,5,6,6,6,7,6,7,5,7,7,7,6,7,7,7,7,5,7,5,7,6,7,7,7,6,6,8,8,7,6,6,26,27,23,26,23,23,25,23,24,23,25,22,23,24,23,27,24,23,24,24,25,23,26,25,21,27,24,25,26,23,118,109,110,110,113,111,115,119,118,115,111,116,116,111,116,107,112,110,111,115,115,117,116,106,117,113,110,114,110,114,7,8,6,7,5,7,7,7,7,8,6,8,7,6,7,7,7,6,7,7,7,8,7,7,8,8,7,7,6,8,23,23,22,22,21,20,23,22,23,20,21,24,18,23,23,23,21,22,20,23,22,21,20,21,21,23,21,20,21,22,6,5,5,5,3,6,4,4,4,5,4,5,5,4,4,5,4,5,4,5,6,5,5,4,4,4,4,5,5,5
6,6,6,5,7,7,7,5,5,6,6,6,6,7,5,5,6,5,5,7,6,5,7,5,5,7,6,6,6,6,1,1,1,1,2,2,1,1,1,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,4,4,4,4,4,5,3,4,5,5,4,5,3,4,5,6,4,4,5,5,5,4,4,4,4,5,5,4,4,4,52,52,55,52,54,55,55,48,53,52,55,56,50,58,58,52,58,52,55,50,58,55,52,54,53,46,55,55,54,54,6,4,4,6,5,7,6,5,6,5,5,5,6,6,5,5,5,5,5,4,5,5,6,5,7,5,6,4,6,6,10,9,8,9,10,9,9,9,8,9,8,9,11,8,10,10,10,9,10,9,8,11,8,10,9,6,9,8,8,9,31,32,34,32,34,37,35,33,33,29,33,32,34,29,36,33,32,30,33,34,35,32,36,35,28,30,35,32,31,35,19,19,21,22,23,18,21,23,22,19,19,23,20,21,19,24,18,20,19,22,20,21,19,19,21,20,22,23,17,20,5,4,4,5,4,4,4,4,5,4,5,3,4,4,5,4,4,5,3,3,5,4,4,4,4,4,5,3,4,5,5,5,5,6,6,5,5,6,6,6,5,6,6,6,6,4,6,6,6,5,6,6,6,5,6,7,7,7,5,7,24,24,23,23,21,22,24,21,21,22,22,21,22,22,21,26,22,23,23,22,24,22,26,25,19,24,23,23,24,22,114,106,106,103,109,102,109,116,114,113,106,112,109,105,112,104,108,105,104,111,114,113,113,102,113,108,103,110,105,111,6,7,6,6,4,6,7,7,5,7,6,7,7,5,6,6,6,6,7,7,5,7,7,6,7,8,7,6,5,7,20,21,20,21,19,20,21,19,20,18,21,23,17,21,19,21,19,20,17,21,20,19,18,19,19,22,19,18,19,19,5,5,5,5,3,5,4,4,4,5,4,5,4,4,4,4,4,5,4,3,5,4,4,3,4,4,3,5,4,5
6,5,6,5,6,7,7,5,5,6,6,6,6,6,6,5,6,5,5,6,5,5,7,5,5,6,6,6,5,6,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,4,4,5,4,4,5,4,4,5,5,5,4,4,5,5,5,4,4,4,5,5,4,3,4,3,5,4,4,4,4,53,49,52,48,52,54,53,48,51,50,55,52,46,57,54,49,55,50,51,47,57,51,51,53,52,46,53,54,53,52,4,4,4,6,5,6,6,5,5,5,4,5,5,5,5,5,5,5,5,3,5,5,5,5,6,4,5,4,6,6,9,8,6,7,9,8,8,8,8,8,8,8,10,6,10,9,9,7,9,7,7,10,7,10,8,5,8,7,7,8,29,29,33,30,32,36,33,32,29,28,31,30,31,28,34,32,30,28,30,31,32,29,33,33,26,30,33,30,29,33,18,18,19,21,22,16,18,21,21,18,17,22,19,19,19,22,17,19,17,20,19,20,18,18,20,18,19,21,17,19,4,4,3,4,3,3,3,3,4,4,5,3,4,4,5,3,5,5,3,4,4,4,3,4,4,4,4,4,4,5,4,4,4,5,5,5,4,6,6,5,5,6,6,6,5,3,5,6,5,4,5,5,5,4,5,6,7,6,5,6,21,23,21,22,19,21,23,20,20,20,22,21,20,21,21,25,22,22,21,19,22,21,24,24,18,23,20,21,20,20,107,102,104,100,107,98,106,109,109,107,99,109,106,103,107,100,105,104,101,107,111,107,109,100,109,103,99,106,104,108,6,7,5,6,5,6,5,7,6,7,5,6,7,5,6,6,7,6,7,6,5,6,7,6,7,7,6,6,6,7,18,19,19,20,17,18,19,18,18,16,18,21,15,19,18,19,16,19,15,18,18,18,17,18,17,20,17,17,17,16,4,4,5,5,3,5,4,3,5,4,4,5,4,4,4,4,4,5,4,3,4,4,4,3,4,4,3,5,4,4
6,5,6,6,5,7,7,5,5,6,6,6,6,5,6,5,6,5,5,6,5,5,6,4,6,6,5,5,5,6,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,4,4,4,4,4,4,3,4,5,5,4,5,4,4,5,5,5,4,4,4,5,4,3,4,4,5,4,4,4,4,50,47,48,49,50,53,50,47,49,48,54,47,46,54,50,48,52,47,49,46,54,50,49,52,53,45,52,50,52,51,4,4,4,5,5,6,5,5,6,4,4,4,5,5,4,5,5,4,6,3,5,4,5,5,6,3,4,4,5,5,9,7,5,7,7,7,7,7,7,7,7,7,8,6,9,7,7,6,7,7,7,9,7,9,8,5,6,6,6,7,28,28,31,28,28,33,31,30,27,26,27,29,30,27,32,31,30,26,28,29,30,28,31,30,23,29,31,29,28,32,17,17,18,19,21,16,16,20,20,17,16,20,18,18,19,21,16,17,16,18,17,18,16,17,19,17,18,20,14,19,4,4,3,4,3,3,3,4,4,4,4,3,4,4,4,3,5,4,3,4,4,4,4,4,4,4,4,3,3,5,5,5,4,5,5,4,3,5,5,4,4,6,6,6,5,3,5,6,4,5,5,5,5,4,4,6,7,5,4,5,20,20,19,21,19,20,22,18,18,19,22,19,18,19,19,22,21,19,20,19,20,21,23,23,16,21,19,19,19,18,104,98,101,97,103,94,104,107,105,104,96,106,103,102,105,95,102,100,98,105,108,106,104,98,106,102,92,101,102,105,6,6,5,6,5,6,5,7,6,6,6,6,7,5,6,6,7,6,7,5,5,6,7,6,7,7,6,6,5,7,16,18,17,18,15,16,18,17,18,15,17,19,15,18,17,17,15,17,14,17,17,15,15,16,16,19,16,15,15,14,4,4,5,5,3,5,4,3,4,4,4,5,4,4,4,4,4,5,4,4,5,3,4,3,5,4,3,4,4,5
6,5,6,5,5,7,6,5,5,6,6,6,7,6,6,5,6,5,5,6,5,4,6,4,6,5,5,6,5,6,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,5,4,4,4,3,4,4,5,5,4,4,5,5,4,4,3,5,4,4,4,3,4,4,5,4,4,4,4,50,46,44,47,49,51,47,46,47,46,52,44,47,50,48,45,49,46,46,43,53,47,43,50,49,45,51,48,49,49,4,4,4,5,5,6,5,6,5,4,5,4,5,5,3,4,5,4,6,4,5,4,4,4,6,3,4,4,5,5,8,7,5,6,7,5,7,7,7,7,7,6,6,6,8,6,6,5,7,6,6,8,7,9,7,4,6,7,6,7,26,27,28,26,25,31,29,28,26,25,24,28,29,25,31,29,27,25,27,28,27,25,29,28,22,28,29,28,28,30,16,16,17,18,19,15,15,18,19,16,16,18,15,17,18,19,15,15,15,17,17,19,15,15,17,16,16,19,13,18,3,4,3,4,3,3,3,4,4,4,4,4,4,5,4,2,5,4,3,4,4,4,3,4,4,4,4,3,4,4,4,5,5,4,5,4,2,5,4,4,3,6,6,5,4,3,5,5,4,4,5,4,5,4,4,6,7,4,4,5,19,19,18,20,18,18,21,17,17,16,21,19,18,18,17,21,20,18,19,16,20,19,23,21,16,21,18,18,16,17,103,98,97,96,100,93,99,104,100,101,95,105,101,100,102,93,100,97,94,104,106,105,101,96,102,100,89,96,99,103,6,6,5,6,5,5,6,6,6,7,6,6,6,5,5,7,6,6,7,5,6,6,6,6,7,6,6,6,6,6,14,17,16,16,14,16,16,15,17,14,16,17,15,16,17,16,14,16,13,16,16,15,13,14,14,18,15,14,14,13,4,4,5,5,4,4,4,3,4,4,4,5,4,4,4,4,4,5,4,4,4,4,4,4,5,4,3,5,4,4
6,5,6,5,5,7,6,5,5,5,5,6,7,6,6,5,6,5,5,5,5,4,6,4,5,5,5,6,5,6,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,4,5,4,4,4,3,4,4,5,4,4,4,4,5,4,4,4,5,3,5,4,3,4,4,6,4,4,4,4,50,44,44,45,49,50,44,44,47,45,52,42,43,49,46,45,48,46,44,43,49,46,38,48,47,44,48,45,48,48,4,4,4,5,5,6,4,5,5,4,4,4,4,5,4,4,5,4,5,4,5,4,5,4,6,4,4,5,5,5,8,7,4,7,6,5,7,7,7,6,7,6,6,6,8,7,5,5,6,6,6,7,6,8,7,5,5,7,6,6,25,24,26,24,23,28,26,26,24,24,25,26,28,23,30,28,25,25,26,26,26,22,29,25,19,26,27,26,26,27,14,15,16,17,18,15,15,17,18,14,16,16,15,15,15,17,14,15,14,16,15,17,14,13,15,14,14,18,10,18,3,4,3,4,3,4,4,3,4,3,3,4,4,4,3,2,5,3,3,4,4,4,3,5,4,4,3,3,3,4,3,4,5,3,4,3,2,4,3,3,3,6,5,5,4,3,5,5,4,4,5,4,5,3,4,6,6,4,4,5,18,18,16,19,17,17,20,15,15,14,19,17,16,17,16,21,19,17,18,14,19,17,21,20,14,20,17,15,14,16,101,97,93,92,97,91,94,103,97,100,92,101,99,98,99,93,97,97,93,101,101,102,100,93,98,98,88,93,94,100,6,5,6,7,5,6,6,6,6,7,6,6,6,5,6,7,6,7,6,5,6,7,7,6,7,6,7,6,6,6,13,14,14,15,14,14,16,13,15,12,15,14,14,15,16,15,13,16,12,14,15,14,12,12,14,16,14,14,14,13,4,4,5,5,4,5,5,3,4,4,4,4,4,3,4,4,4,5,4,4,4,4,4,4,5,5,3,4,4,4
5,5,6,5,5,6,5,5,5,6,5,5,6,5,5,5,6,5,5,5,5,4,6,4,5,5,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,4,3,4,4,5,4,4,4,4,5,4,5,4,5,3,5,4,3,4,3,5,3,4,4,4,48,42,42,42,47,47,41,42,46,43,49,40,42,48,44,46,47,46,43,41,47,44,39,45,45,43,45,46,48,45,4,3,4,5,5,6,4,5,5,4,4,4,5,5,4,4,5,4,5,4,5,4,4,4,6,3,4,5,4,5,6,7,5,7,7,5,7,6,6,6,6,6,6,6,8,7,5,5,6,6,6,7,6,8,7,6,5,7,5,5,22,22,26,23,22,28,24,24,22,23,23,24,25,21,29,27,25,23,24,26,25,20,27,23,17,25,26,23,24,27,14,14,15,16,16,14,14,17,17,13,14,16,14,13,13,15,13,14,13,16,14,14,14,12,15,13,13,16,9,17,3,4,3,4,3,4,4,4,4,3,3,4,4,5,3,2,5,3,4,4,4,4,3,4,3,3,3,2,4,5,2,4,4,3,3,3,2,4,2,3,3,7,5,4,4,4,5,4,4,4,6,3,5,3,3,5,6,4,3,4,16,16,15,17,15,16,19,15,14,14,18,16,15,17,16,20,18,16,16,13,17,16,19,18,14,20,16,16,13,15,99,95,89,92,95,90,90,99,94,99,92,99,97,96,96,92,94,94,91,98,102,101,98,89,96,96,87,92,89,98,6,6,6,7,5,6,7,6,6,7,6,6,6,6,6,7,6,7,5,6,6,6,7,6,7,6,7,7,6,6,12,13,12,14,12,14,14,12,14,12,14,12,13,14,16,15,12,14,11,13,14,13,10,11,13,15,13,14,13,11,5,5,5,6,4,5,5,3,5,4,4,4,3,4,4,4,5,5,4,4,4,4,4,5,5,4,4,4,4,4
5,5,6,5,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,6,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,4,3,3,4,4,3,4,4,4,4,4,4,4,5,4,4,4,5,3,5,4,3,4,3,5,3,4,4,4,47,40,40,39,44,45,41,40,45,43,47,40,42,48,44,46,46,45,43,40,45,44,38,43,44,43,43,44,47,44,3,3,4,5,5,5,4,5,4,4,4,4,5,5,4,5,5,4,4,4,4,4,5,4,6,4,4,4,4,5,6,7,4,7,6,5,6,6,5,6,6,6,6,6,7,7,5,5,6,6,5,6,5,8,7,6,5,7,5,6,22,21,25,23,21,27,22,23,20,21,21,22,24,20,27,25,24,23,23,24,24,19,26,24,17,25,25,21,22,26,14,13,15,15,15,13,14,16,15,13,13,15,13,12,12,14,12,13,11,14,13,14,13,11,14,13,11,15,9,16,3,4,3,4,2,3,4,3,4,3,3,4,4,5,3,2,5,3,4,3,4,3,2,4,3,3,4,2,3,4,3,3,3,4,2,3,1,3,3,3,3,6,5,4,4,3,5,4,4,3,5,3,5,3,3,5,5,4,3,4,15,15,14,17,15,16,18,13,13,14,17,15,15,16,15,18,18,16,16,12,16,15,19,17,13,19,16,15,12,16,98,95,89,89,91,88,87,97,93,97,89,100,92,95,93,92,93,92,88,96,99,100,95,87,92,94,85,89,87,97,6,6,6,7,5,5,7,6,6,7,6,6,6,6,6,6,6,7,6,6,6,6,7,6,6,5,7,7,6,7,11,12,11,12,11,12,12,10,14,10,13,11,12,12,14,14,12,12,11,12,13,13,9,11,12,14,12,13,13,12,4,5,5,6,5,5,5,4,5,4,4,3,3,5,5,5,4,5,5,4,4,4,4,5,5,4,4,5,4,4
